Date,AUD,EUR,CAD,GBP,CHF
2016-07-28,1.3314,0.9014,1.317,0.7604,0.9806
2016-07-29,1.316,0.8954,1.304,0.7536,0.969
2016-08-01,1.3215,0.8948,1.3096,0.7571,0.9671
2016-08-02,1.3139,0.8909,1.3087,0.7504,0.9643
2016-08-03,1.3172,0.8953,1.3078,0.7499,0.9716
2016-08-04,1.3094,0.8981,1.3025,0.7609,0.9738
2016-08-05,1.3132,0.9025,1.3179,0.7652,0.9796
2016-08-08,1.3062,0.9027,1.3162,0.7668,0.9838
2016-08-09,1.3026,0.9001,1.3116,0.7686,0.9826
2016-08-10,1.2958,0.8952,1.3059,0.7693,0.9759
2016-08-11,1.297,0.8954,1.3004,0.7716,0.9722
2016-08-12,1.304,0.8951,1.2943,0.7732,0.9738
2016-08-15,1.3009,0.8929,1.2922,0.7768,0.9714
2016-08-16,1.2992,0.8868,1.2861,0.7681,0.9622
2016-08-17,1.3125,0.8879,1.2885,0.7685,0.964
2016-08-18,1.3014,0.8823,1.2777,0.7606,0.9576
2016-08-19,1.3123,0.8829,1.2878,0.7656,0.9594
2016-08-22,1.3108,0.8839,1.2942,0.7614,0.9625
2016-08-23,1.3103,0.8843,1.2904,0.7588,0.9622
2016-08-24,1.3149,0.8884,1.2939,0.7555,0.9673
2016-08-25,1.3139,0.887,1.2934,0.7589,0.9684
2016-08-26,1.3134,0.8899,1.2944,0.7594,0.9718
2016-08-29,1.32,0.8943,1.3018,0.764,0.978
2016-08-30,1.3305,0.8969,1.3075,0.7643,0.9822
2016-08-31,1.33,0.8972,1.3122,0.7617,0.983
2016-09-01,1.3259,0.8933,1.3107,0.7534,0.9792
2016-09-02,1.3233,0.8962,1.2998,0.7519,0.9804
2016-09-06,1.3031,0.8899,1.2843,0.7447,0.9718
2016-09-07,1.3029,0.8898,1.2895,0.7497,0.9702
2016-09-08,1.3045,0.8884,1.291,0.7518,0.9726
2016-09-09,1.3247,0.8917,1.3034,0.7543,0.977
2016-09-12,1.3287,0.8905,1.3076,0.7511,0.9736
2016-09-13,1.3387,0.8895,1.3167,0.7585,0.974
2016-09-14,1.336,0.8872,1.3187,0.7573,0.9708
2016-09-15,1.3312,0.8892,1.3145,0.7567,0.9714
2016-09-16,1.3353,0.8961,1.3212,0.7639,0.9794
2016-09-19,1.3228,0.8945,1.318,0.7662,0.9798
2016-09-20,1.3242,0.8951,1.3228,0.7708,0.9781
2016-09-21,1.3177,0.8957,1.3186,0.7705,0.9758
2016-09-22,1.3082,0.8906,1.3036,0.7638,0.9678
2016-09-23,1.3122,0.891,1.3163,0.7717,0.9702
2016-09-26,1.3086,0.8873,1.3196,0.7705,0.9668
2016-09-27,1.3058,0.8922,1.3247,0.7689,0.9718
2016-09-28,1.3057,0.8929,1.3237,0.7695,0.9724
2016-09-29,1.3028,0.8894,1.3101,0.7698,0.9655
2016-09-30,1.3043,0.8898,1.3115,0.7683,0.9694
2016-10-03,1.3048,0.8921,1.3138,0.7788,0.974
2016-10-04,1.3082,0.8919,1.3171,0.7846,0.978
2016-10-05,1.3127,0.8932,1.3177,0.7846,0.977
2016-10-06,1.3193,0.8962,1.3209,0.7907,0.9798
2016-10-07,1.3235,0.8964,1.3306,0.8042,0.9806
2016-10-11,1.3254,0.904,1.3235,0.8185,0.9878
2016-10-12,1.324,0.9079,1.3277,0.82,0.9902
2016-10-13,1.3231,0.906,1.3219,0.8196,0.987
2016-10-14,1.3141,0.9103,1.3169,0.8204,0.9902
2016-10-17,1.3113,0.9091,1.3135,0.8206,0.988
2016-10-18,1.3023,0.9093,1.3105,0.8123,0.9886
2016-10-19,1.2962,0.9119,1.3105,0.8144,0.9894
2016-10-20,1.3089,0.9146,1.3197,0.8159,0.9916
2016-10-21,1.3163,0.9203,1.3324,0.819,0.9951
2016-10-24,1.3153,0.9184,1.3387,0.8194,0.992
2016-10-25,1.3068,0.9183,1.3333,0.8221,0.994
2016-10-26,1.306,0.9161,1.3361,0.8174,0.9927
2016-10-27,1.3148,0.9171,1.3385,0.8215,0.994
2016-10-28,1.3196,0.9146,1.3383,0.8227,0.9932
2016-10-31,1.3139,0.9122,1.3403,0.8189,0.989
2016-11-01,1.3057,0.9056,1.3377,0.8185,0.979
2016-11-02,1.3043,0.8994,1.3387,0.812,0.9701
2016-11-03,1.3019,0.9014,1.3384,0.803,0.9746
2016-11-04,1.304,0.8992,1.3413,0.7971,0.9682
2016-11-07,1.2987,0.906,1.338,0.8063,0.9758
2016-11-08,1.2932,0.9063,1.3335,0.8083,0.9757
2016-11-09,1.3031,0.9131,1.3406,0.8017,0.9812
2016-11-10,1.3175,0.9189,1.3474,0.7985,0.9878
2016-11-14,1.3277,0.9326,1.3581,0.802,0.9978
2016-11-15,1.3263,0.9323,1.3468,0.805,1.0015
2016-11-16,1.3348,0.9347,1.3415,0.8032,1.0019
2016-11-17,1.3414,0.9384,1.3429,0.8032,1.0048
2016-11-18,1.3615,0.9434,1.3518,0.8112,1.0094
2016-11-21,1.3592,0.9437,1.3432,0.8017,1.0112
2016-11-22,1.3535,0.9418,1.3444,0.8049,1.01
2016-11-23,1.353,0.947,1.3467,0.8027,1.0156
2016-11-25,1.3468,0.9438,1.3512,0.8024,1.0136
2016-11-28,1.3373,0.9455,1.3401,0.8057,1.0158
2016-11-29,1.3389,0.9411,1.3435,0.7997,1.0132
2016-11-30,1.3537,0.9454,1.3425,0.8012,1.0187
2016-12-01,1.3493,0.9404,1.333,0.7939,1.0126
2016-12-02,1.3432,0.9376,1.3298,0.7883,1.011
2016-12-05,1.3376,0.9326,1.3271,0.7869,1.0103
2016-12-06,1.3416,0.9331,1.3279,0.787,1.0093
2016-12-07,1.3371,0.9295,1.3251,0.7934,1.0065
2016-12-08,1.3426,0.9412,1.322,0.7953,1.0154
2016-12-09,1.3437,0.9487,1.3162,0.7943,1.0184
2016-12-12,1.3358,0.9429,1.3137,0.7888,1.0157
2016-12-13,1.3344,0.9403,1.3119,0.7883,1.0118
2016-12-14,1.3312,0.9384,1.3123,0.787,1.0099
2016-12-15,1.3618,0.9639,1.3397,0.8072,1.0334
2016-12-16,1.3702,0.9564,1.3339,0.8014,1.0258
2016-12-19,1.3767,0.9575,1.3395,0.8052,1.0226
2016-12-20,1.3789,0.9625,1.3376,0.8092,1.0282
2016-12-21,1.3805,0.9592,1.3401,0.8098,1.0262
2016-12-22,1.3858,0.9568,1.347,0.8129,1.0246
2016-12-23,1.3939,0.957,1.3533,0.8162,1.0268
2016-12-27,1.391,0.9562,1.3553,0.8156,1.0284
2016-12-28,1.3918,0.9626,1.3555,0.8182,1.0313
2016-12-29,1.385,0.9537,1.3488,0.8172,1.023
2016-12-30,1.3831,0.9477,1.3426,0.8106,1.016
2017-01-03,1.3829,0.9601,1.3437,0.8159,1.0266
2017-01-04,1.3755,0.9546,1.3293,0.8131,1.0228
2017-01-05,1.3635,0.9436,1.3216,0.8055,1.0107
2017-01-06,1.3689,0.947,1.3216,0.8121,1.015
2017-01-09,1.358,0.9455,1.322,0.8219,1.0148
2017-01-10,1.3569,0.9459,1.3208,0.822,1.0158
2017-01-11,1.3514,0.9523,1.3219,0.8252,1.0203
2017-01-12,1.3319,0.9376,1.313,0.8189,1.0066
2017-01-13,1.3367,0.9412,1.3134,0.8198,1.0098
2017-01-17,1.3263,0.935,1.306,0.8072,1.0028
2017-01-18,1.324,0.9362,1.3175,0.8124,1.0028
2017-01-19,1.3254,0.9407,1.3327,0.8118,1.0094
2017-01-23,1.3221,0.9311,1.3283,0.801,0.999
2017-01-24,1.3186,0.9303,1.3152,0.798,0.9998
2017-01-25,1.3219,0.9308,1.3074,0.7924,0.9996
2017-01-26,1.3278,0.9372,1.3104,0.795,1.0011
2017-01-27,1.3247,0.9355,1.3108,0.798,0.9992
2017-01-30,1.3235,0.9362,1.3092,0.8014,0.9976
2017-01-31,1.3189,0.9264,1.303,0.7946,0.9888
2017-02-01,1.3221,0.9295,1.3088,0.791,0.993
2017-02-02,1.3033,0.9258,1.3018,0.7974,0.9894
2017-02-03,1.3011,0.9266,1.3003,0.7997,0.991
2017-02-06,1.3087,0.9319,1.3116,0.8032,0.9934
2017-02-07,1.3096,0.9355,1.3166,0.8009,0.997
2017-02-08,1.3075,0.9339,1.3156,0.7973,0.9934
2017-02-09,1.3118,0.9383,1.3139,0.799,1.0013
2017-02-10,1.3011,0.939,1.3073,0.7999,1.0028
2017-02-13,1.3082,0.9431,1.3072,0.7994,1.0054
2017-02-14,1.3092,0.9454,1.3092,0.8022,1.0072
2017-02-15,1.299,0.9437,1.3082,0.8022,1.0062
2017-02-16,1.2997,0.9381,1.3056,0.8015,0.9992
2017-02-17,1.306,0.9422,1.3114,0.8046,1.0022
2017-02-21,1.3034,0.9478,1.3149,0.8022,1.0083
2017-02-22,1.3016,0.9474,1.3188,0.8028,1.0109
2017-02-23,1.296,0.9446,1.3109,0.7969,1.0062
2017-02-24,1.3019,0.9452,1.3106,0.8001,1.0055
2017-02-27,1.2999,0.9413,1.31,0.8017,1.0051
2017-02-28,1.3011,0.9418,1.3247,0.8047,1.0022
2017-03-01,1.3048,0.9466,1.3345,0.8118,1.0072
2017-03-02,1.3196,0.9511,1.3384,0.8152,1.012
2017-03-03,1.3229,0.9477,1.3419,0.8164,1.0118
2017-03-06,1.3187,0.9446,1.341,0.8168,1.0114
2017-03-07,1.3153,0.945,1.3413,0.8191,1.013
2017-03-08,1.3256,0.9481,1.3479,0.8229,1.0146
2017-03-09,1.3303,0.9446,1.3504,0.822,1.0131
2017-03-10,1.3278,0.9375,1.3468,0.8225,1.0104
2017-03-13,1.3191,0.9372,1.3453,0.8174,1.0068
2017-03-14,1.3201,0.9394,1.3462,0.8218,1.0078
2017-03-15,1.317,0.9407,1.3451,0.8182,1.008
2017-03-16,1.3033,0.9313,1.3316,0.8084,0.9953
2017-03-17,1.3004,0.9309,1.3366,0.8083,0.9978
2017-03-20,1.2932,0.9299,1.3357,0.8087,0.9966
2017-03-21,1.2958,0.9251,1.3321,0.8013,0.9936
2017-03-22,1.3031,0.9259,1.3347,0.8015,0.99
2017-03-23,1.3082,0.927,1.3332,0.7983,0.9924
2017-03-24,1.3125,0.9254,1.3373,0.8006,0.991
2017-03-27,1.3118,0.9189,1.3367,0.7947,0.983
2017-03-28,1.307,0.9215,1.3363,0.7998,0.985
2017-03-29,1.3055,0.9297,1.3372,0.8057,0.9966
2017-03-30,1.3045,0.9323,1.3278,0.8007,0.9969
2017-03-31,1.3092,0.9348,1.3321,0.7976,0.9998
2017-04-03,1.3156,0.9385,1.3388,0.8013,1.0029
2017-04-04,1.3215,0.9377,1.3413,0.8041,1.0022
2017-04-05,1.3201,0.938,1.341,0.8008,1.005
2017-04-06,1.3247,0.9389,1.3409,0.8009,1.0046
2017-04-07,1.3305,0.942,1.3396,0.8066,1.0066
2017-04-10,1.3333,0.9429,1.3347,0.8053,1.0077
2017-04-11,1.3339,0.9422,1.3333,0.801,1.0072
2017-04-12,1.336,0.9424,1.3302,0.8,1.0054
2017-04-13,1.3184,0.9407,1.3266,0.7986,1.0047
2017-04-14,1.3201,0.9412,1.3316,0.798,1.0038
2017-04-17,1.3151,0.9381,1.3277,0.7945,1.0022
2017-04-18,1.324,0.9341,1.3381,0.7831,0.9978
2017-04-19,1.3333,0.934,1.3467,0.7819,0.9986
2017-04-20,1.3263,0.9295,1.3479,0.7794,0.996
2017-04-21,1.3264,0.9351,1.3502,0.7823,0.9987
2017-04-24,1.3231,0.922,1.3517,0.7823,0.9964
2017-04-25,1.3266,0.914,1.3614,0.7791,0.9925
2017-04-26,1.3401,0.9198,1.3591,0.7789,0.9957
2017-04-27,1.3419,0.9205,1.3664,0.7759,0.9948
2017-04-28,1.3378,0.9179,1.3669,0.7729,0.9944
2017-05-01,1.3273,0.9164,1.3653,0.7742,0.9955
2017-05-02,1.3293,0.9166,1.3742,0.7739,0.9913
2017-05-03,1.3421,0.9158,1.3705,0.7742,0.9913
2017-05-04,1.3508,0.9118,1.3745,0.7746,0.989
2017-05-05,1.3488,0.9094,1.3699,0.7722,0.9876
2017-05-08,1.3539,0.9151,1.3712,0.7727,0.9979
2017-05-09,1.3602,0.9195,1.3715,0.7729,1.0074
2017-05-10,1.3545,0.9197,1.3652,0.7729,1.0088
2017-05-11,1.3561,0.92,1.3693,0.7761,1.0061
2017-05-12,1.3519,0.9152,1.3717,0.7764,1.0008
2017-05-15,1.3468,0.9108,1.3648,0.7742,0.9964
2017-05-16,1.3461,0.9032,1.359,0.7745,0.9878
2017-05-17,1.3466,0.8981,1.3594,0.7726,0.9808
2017-05-18,1.3455,0.8985,1.3604,0.7687,0.9763
2017-05-19,1.3425,0.8937,1.3537,0.7682,0.9754
2017-05-22,1.3376,0.89,1.3503,0.7689,0.9736
2017-05-23,1.336,0.893,1.3492,0.7702,0.974
2017-05-24,1.3399,0.8949,1.3454,0.7731,0.9769
2017-05-25,1.3394,0.8914,1.3457,0.772,0.972
2017-05-26,1.3441,0.8953,1.3454,0.7816,0.9753
2017-05-30,1.3396,0.8942,1.3462,0.7777,0.9744
2017-05-31,1.3446,0.89,1.3498,0.7749,0.9684
2017-06-01,1.3537,0.8917,1.3484,0.7756,0.9712
2017-06-02,1.3439,0.8873,1.35,0.7761,0.9642
2017-06-05,1.3371,0.8889,1.3484,0.7742,0.9657
2017-06-06,1.3308,0.8876,1.3451,0.7751,0.9628
2017-06-07,1.3245,0.89,1.3514,0.7727,0.9657
2017-06-08,1.3257,0.8915,1.3494,0.7729,0.9675
2017-06-09,1.3277,0.8937,1.3434,0.7851,0.97
2017-06-12,1.3264,0.8925,1.3447,0.79,0.9688
2017-06-13,1.3263,0.8933,1.3226,0.785,0.9692
2017-06-14,1.3125,0.8868,1.3201,0.7808,0.9662
2017-06-15,1.3189,0.8967,1.3286,0.7832,0.9749
2017-06-16,1.312,0.8933,1.3235,0.7826,0.9739
2017-06-19,1.3149,0.8961,1.3202,0.7847,0.9745
2017-06-20,1.3201,0.899,1.3268,0.7919,0.9759
2017-06-21,1.3247,0.8974,1.3323,0.7895,0.9744
2017-06-22,1.3259,0.897,1.3236,0.79,0.9728
2017-06-23,1.3196,0.8932,1.3263,0.7857,0.9692
2017-06-26,1.3175,0.8932,1.3228,0.7854,0.9706
2017-06-27,1.3179,0.885,1.3176,0.7818,0.9638
2017-06-28,1.3092,0.88,1.3043,0.773,0.9608
2017-06-29,1.3021,0.8757,1.301,0.7702,0.9569
2017-06-30,1.3028,0.8763,1.2982,0.7695,0.9586
2017-07-03,1.3068,0.8797,1.3,0.7721,0.9632
2017-07-05,1.3179,0.8821,1.2998,0.7732,0.9652
2017-07-06,1.3186,0.8765,1.2933,0.7712,0.9634
2017-07-07,1.316,0.8775,1.287,0.7764,0.9644
2017-07-10,1.316,0.8775,1.2883,0.7762,0.9658
2017-07-11,1.3134,0.8749,1.2921,0.7781,0.9672
2017-07-12,1.3033,0.8763,1.2768,0.7759,0.9648
2017-07-13,1.294,0.8783,1.2739,0.7739,0.9685
2017-07-14,1.2799,0.8732,1.2655,0.7646,0.9654
2017-07-17,1.2802,0.8718,1.2673,0.7658,0.9627
2017-07-18,1.2621,0.8637,1.2663,0.7677,0.9526
2017-07-19,1.2585,0.8682,1.2586,0.7671,0.9548
2017-07-20,1.2566,0.8595,1.2582,0.7707,0.9507
2017-07-21,1.2641,0.858,1.2545,0.7711,0.9468
2017-07-24,1.2617,0.859,1.2519,0.7676,0.9456
2017-07-25,1.258,0.8579,1.2512,0.7665,0.9496
2017-07-26,1.2623,0.8597,1.2506,0.7664,0.958
2017-07-27,1.256,0.8579,1.2529,0.7654,0.9656
2017-07-28,1.2514,0.8508,1.2436,0.762,0.9685
2017-07-31,1.2519,0.8456,1.249,0.7578,0.965
2017-08-01,1.2541,0.8475,1.254,0.7572,0.9655
2017-08-02,1.2527,0.8431,1.2544,0.7555,0.9684
2017-08-03,1.2587,0.8418,1.2563,0.7608,0.969
2017-08-04,1.262,0.8508,1.2639,0.7671,0.9721
2017-08-07,1.265,0.8483,1.2684,0.768,0.9728
2017-08-08,1.265,0.853,1.2658,0.7711,0.9766
2017-08-09,1.2703,0.8512,1.2711,0.7694,0.9649
2017-08-10,1.2677,0.851,1.2705,0.7705,0.9647
2017-08-11,1.269,0.8467,1.2689,0.7699,0.962
2017-08-14,1.2716,0.8485,1.2698,0.7707,0.9714
2017-08-15,1.2784,0.8521,1.2745,0.7775,0.9718
2017-08-16,1.2687,0.8545,1.2708,0.7776,0.9744
2017-08-17,1.2629,0.8521,1.265,0.7759,0.9633
2017-08-18,1.2606,0.8512,1.2585,0.7784,0.9642
2017-08-21,1.2601,0.8465,1.2587,0.775,0.9629
2017-08-22,1.2637,0.8502,1.2559,0.7792,0.9668
2017-08-23,1.2669,0.8473,1.2558,0.782,0.9667
2017-08-24,1.265,0.8474,1.2528,0.7811,0.9646
2017-08-25,1.2612,0.8422,1.2494,0.7768,0.9574
2017-08-28,1.2569,0.8352,1.2492,0.7736,0.9554
2017-08-29,1.2542,0.8316,1.2517,0.773,0.948
2017-08-30,1.265,0.8384,1.2608,0.7732,0.9583
2017-08-31,1.2607,0.8408,1.2515,0.7759,0.961
2017-09-01,1.2531,0.8419,1.2372,0.7709,0.9626
2017-09-05,1.2484,0.8396,1.2355,0.7685,0.9577
2017-09-06,1.2475,0.8373,1.221,0.7649,0.9537
2017-09-07,1.2441,0.8314,1.2132,0.7637,0.9498
2017-09-08,1.239,0.8305,1.2131,0.7569,0.9456
2017-09-11,1.2463,0.8358,1.2136,0.7591,0.9533
2017-09-12,1.2435,0.8356,1.2154,0.753,0.9596
2017-09-13,1.252,0.8405,1.2192,0.7565,0.9639
2017-09-14,1.2531,0.8413,1.2207,0.7464,0.966
2017-09-15,1.2489,0.8362,1.2183,0.7365,0.9594
2017-09-18,1.2553,0.8377,1.2231,0.7416,0.963
2017-09-19,1.2478,0.8347,1.2262,0.7398,0.9628
2017-09-20,1.2392,0.8335,1.2267,0.7372,0.9617
2017-09-21,1.2594,0.8371,1.2328,0.7366,0.9692
2017-09-22,1.2539,0.8355,1.2305,0.739,0.9694
2017-09-25,1.2599,0.8437,1.2347,0.7431,0.9682
2017-09-26,1.269,0.8495,1.2379,0.745,0.9706
2017-09-27,1.2713,0.8513,1.2402,0.7462,0.9745
2017-09-28,1.277,0.8492,1.2473,0.7443,0.971
2017-09-29,1.2755,0.8465,1.2509,0.7462,0.9688
2017-10-02,1.278,0.8514,1.2507,0.7537,0.9737
2017-10-03,1.2775,0.8504,1.2498,0.7547,0.9734
2017-10-04,1.2729,0.8503,1.2479,0.7537,0.9756
2017-10-05,1.2821,0.8543,1.2548,0.7615,0.9792
2017-10-06,1.2878,0.8524,1.2543,0.7655,0.9777
2017-10-10,1.284,0.8472,1.2495,0.7567,0.9744
2017-10-11,1.2852,0.8441,1.2511,0.757,0.9732
2017-10-12,1.2776,0.8446,1.247,0.7591,0.976
2017-10-13,1.2682,0.8448,1.2494,0.7517,0.9745
2017-10-16,1.2724,0.8467,1.2531,0.7527,0.9735
2017-10-17,1.2767,0.8508,1.2567,0.7586,0.9804
2017-10-18,1.2758,0.8493,1.2473,0.7586,0.9817
2017-10-19,1.2694,0.8445,1.2487,0.7587,0.9751
2017-10-20,1.2801,0.8496,1.2618,0.7588,0.9844
2017-10-23,1.2809,0.8502,1.2644,0.7575,0.9862
2017-10-24,1.2853,0.8499,1.266,0.762,0.989
2017-10-25,1.2997,0.8473,1.2799,0.7546,0.9888
2017-10-26,1.3007,0.8547,1.2821,0.7587,0.995
2017-10-27,1.3055,0.8636,1.2871,0.7629,0.999
2017-10-30,1.3024,0.8601,1.2835,0.7579,0.9969
2017-10-31,1.3041,0.8585,1.2894,0.753,0.9968
2017-11-01,1.3028,0.8607,1.289,0.7543,1.0014
2017-11-02,1.295,0.8568,1.2808,0.7652,0.9977
2017-11-03,1.3072,0.8609,1.2769,0.7653,1.0002
2017-11-06,1.3033,0.8621,1.274,0.7607,0.999
2017-11-07,1.3094,0.8638,1.2791,0.7603,0.9996
2017-11-08,1.3026,0.8627,1.2727,0.7629,0.9997
2017-11-09,1.3041,0.8585,1.2693,0.7614,0.9958
2017-11-13,1.312,0.8579,1.2735,0.7633,0.9975
2017-11-14,1.311,0.8501,1.2731,0.7617,0.9914
2017-11-15,1.32,0.8479,1.2783,0.7596,0.9902
2017-11-16,1.3175,0.8495,1.2736,0.7577,0.9926
2017-11-17,1.3222,0.8475,1.2785,0.7563,0.9882
2017-11-20,1.3243,0.8517,1.2795,0.7552,0.9923
2017-11-21,1.3189,0.8517,1.2768,0.7557,0.9916
2017-11-22,1.3173,0.8482,1.2728,0.7524,0.9838
2017-11-24,1.3125,0.8378,1.2705,0.7499,0.9788
2017-11-27,1.3149,0.8396,1.2745,0.75,0.9804
2017-11-28,1.3129,0.8419,1.2804,0.7558,0.9831
2017-11-29,1.3207,0.8433,1.285,0.7443,0.9837
2017-11-30,1.3207,0.8405,1.2884,0.7404,0.9838
2017-12-01,1.3116,0.8396,1.2705,0.7405,0.9762
2017-12-04,1.3161,0.844,1.2696,0.7427,0.9858
2017-12-05,1.3148,0.846,1.269,0.7435,0.9868
2017-12-06,1.3219,0.8483,1.2788,0.7473,0.9904
2017-12-07,1.3287,0.8482,1.2832,0.7445,0.9921
2017-12-08,1.3321,0.8503,1.2867,0.7481,0.9928
2017-12-11,1.3263,0.8473,1.2845,0.7483,0.99
2017-12-12,1.3245,0.8529,1.2884,0.7506,0.9926
2017-12-13,1.3149,0.8502,1.2872,0.7482,0.9894
2017-12-14,1.3034,0.849,1.2849,0.744,0.99
2017-12-15,1.3079,0.849,1.2846,0.751,0.9903
2017-12-18,1.3029,0.8472,1.2856,0.7464,0.9856
2017-12-19,1.3068,0.8459,1.29,0.7487,0.9857
2017-12-20,1.3033,0.8417,1.2846,0.7458,0.9859
2017-12-21,1.2982,0.8423,1.2717,0.7478,0.989
2017-12-22,1.2965,0.8447,1.2748,0.7474,0.9898
2017-12-26,1.294,0.8427,1.2685,0.748,0.9891
2017-12-27,1.2867,0.8402,1.2645,0.7461,0.987
2017-12-28,1.2832,0.8367,1.2586,0.7435,0.9774
2017-12-29,1.2796,0.8318,1.2517,0.7392,0.9738
2018-01-02,1.2781,0.8299,1.2507,0.7355,0.9718
2018-01-03,1.2755,0.8313,1.2534,0.7395,0.9762
2018-01-04,1.2729,0.8289,1.2522,0.7386,0.9753
2018-01-05,1.2724,0.8306,1.2396,0.7374,0.9752
2018-01-08,1.2758,0.8352,1.2424,0.7371,0.9762
2018-01-09,1.2784,0.8388,1.2457,0.7398,0.9832
2018-01-10,1.2753,0.8363,1.2485,0.74,0.978
2018-01-11,1.2682,0.8309,1.2526,0.7384,0.9748
2018-01-12,1.2681,0.8244,1.2517,0.7305,0.9713
2018-01-16,1.2566,0.8167,1.2422,0.726,0.9618
2018-01-17,1.2528,0.8177,1.2443,0.7234,0.9616
2018-01-18,1.2511,0.8171,1.2442,0.72,0.9586
2018-01-19,1.2498,0.8171,1.2456,0.7217,0.9612
2018-01-22,1.2494,0.8177,1.246,0.7172,0.9636
2018-01-23,1.2525,0.8145,1.2455,0.7159,0.9598
2018-01-24,1.2398,0.8071,1.2357,0.7043,0.9452
2018-01-25,1.2362,0.8008,1.2315,0.7011,0.9357
2018-01-26,1.2338,0.805,1.232,0.7053,0.9342
2018-01-29,1.2362,0.8096,1.2339,0.7121,0.938
2018-01-30,1.2382,0.8071,1.234,0.708,0.9355
2018-01-31,1.2393,0.8046,1.2293,0.7047,0.9321
2018-02-01,1.2456,0.8012,1.228,0.7019,0.9288
2018-02-02,1.2612,0.8035,1.2393,0.7079,0.932
2018-02-05,1.2617,0.8053,1.2483,0.7132,0.9366
2018-02-06,1.2695,0.8077,1.2537,0.7168,0.9368
2018-02-07,1.2752,0.8143,1.2545,0.7204,0.9438
2018-02-08,1.2839,0.8171,1.2603,0.7186,0.9386
2018-02-09,1.2806,0.8179,1.2599,0.725,0.9393
2018-02-12,1.2762,0.8152,1.2612,0.7236,0.9392
2018-02-13,1.2728,0.8089,1.26,0.7198,0.9335
2018-02-14,1.2702,0.8067,1.2564,0.7166,0.9319
2018-02-15,1.2639,0.8012,1.2517,0.7112,0.9232
2018-02-16,1.2618,0.8037,1.2532,0.7115,0.9258
2018-02-20,1.2653,0.8098,1.2624,0.7132,0.9354
2018-02-21,1.2767,0.8121,1.2678,0.7171,0.9375
2018-02-22,1.2739,0.8113,1.2705,0.7174,0.9345
2018-02-23,1.2776,0.8131,1.2659,0.7154,0.9356
2018-02-26,1.275,0.8133,1.2691,0.7167,0.9388
2018-02-27,1.2814,0.8171,1.2748,0.7191,0.9398
2018-02-28,1.2819,0.8189,1.2806,0.725,0.943
2018-03-01,1.2883,0.8186,1.284,0.727,0.9461
2018-03-02,1.2897,0.8121,1.2882,0.7263,0.9378
2018-03-05,1.2888,0.811,1.2982,0.7217,0.9397
2018-03-06,1.2784,0.8055,1.2892,0.7201,0.9385
2018-03-07,1.2827,0.8066,1.2993,0.72,0.9426
2018-03-08,1.2842,0.8121,1.2936,0.7234,0.9499
2018-03-09,1.274,0.8113,1.2822,0.7213,0.9493
2018-03-12,1.2716,0.8118,1.2835,0.7195,0.9489
2018-03-13,1.2689,0.8066,1.2925,0.7149,0.9437
2018-03-14,1.2695,0.8089,1.2946,0.7171,0.9461
2018-03-15,1.2794,0.8116,1.3053,0.7168,0.9502
2018-03-16,1.2932,0.8143,1.3096,0.7184,0.9532
2018-03-19,1.2979,0.8111,1.3089,0.7127,0.9509
2018-03-20,1.3002,0.8149,1.3083,0.7136,0.9549
2018-03-21,1.2974,0.8151,1.2957,0.711,0.954
2018-03-22,1.2994,0.8123,1.293,0.7093,0.9491
2018-03-23,1.2952,0.8091,1.287,0.7067,0.9465
2018-03-26,1.2942,0.8039,1.2866,0.7024,0.9442
2018-03-27,1.2958,0.8058,1.2841,0.7062,0.9474
2018-03-28,1.3019,0.8097,1.2886,0.7087,0.9538
2018-03-29,1.3034,0.8132,1.2901,0.7128,0.956
2018-03-30,1.3004,0.8117,1.2891,0.7129,0.9532
2018-04-02,1.3058,0.8138,1.2918,0.7127,0.9558
2018-04-03,1.3031,0.8156,1.28,0.7108,0.959
2018-04-04,1.2985,0.8135,1.2801,0.7104,0.9595
2018-04-05,1.3007,0.8177,1.2777,0.7147,0.9633
2018-04-06,1.3014,0.8147,1.2763,0.7098,0.9602
2018-04-09,1.2974,0.8117,1.27,0.7074,0.9574
2018-04-10,1.2883,0.8105,1.2609,0.7062,0.9574
2018-04-11,1.2878,0.8075,1.2581,0.7045,0.9578
2018-04-12,1.2892,0.8117,1.2583,0.702,0.9625
2018-04-13,1.2873,0.8116,1.2604,0.7015,0.9631
2018-04-16,1.2858,0.8082,1.258,0.6977,0.9596
2018-04-17,1.2873,0.81,1.2548,0.6993,0.9666
2018-04-18,1.2847,0.8078,1.2636,0.7029,0.967
2018-04-19,1.2902,0.8106,1.2638,0.7046,0.9714
2018-04-20,1.3036,0.8142,1.274,0.7126,0.9744
2018-04-23,1.3134,0.8186,1.2845,0.7167,0.9776
2018-04-24,1.3161,0.8179,1.2823,0.7156,0.9804
2018-04-25,1.3229,0.8212,1.2871,0.7173,0.9828
2018-04-26,1.3228,0.8256,1.2867,0.718,0.988
2018-04-27,1.3217,0.8259,1.2862,0.7254,0.9884
2018-04-30,1.3257,0.8282,1.2818,0.7272,0.9911
2018-05-01,1.3355,0.8333,1.2873,0.7347,0.9954
2018-05-02,1.3332,0.8356,1.2848,0.7348,0.9975
2018-05-03,1.331,0.8354,1.2878,0.737,0.9978
2018-05-04,1.3273,0.8371,1.2848,0.7388,1.0005
2018-05-07,1.3287,0.8384,1.285,0.7371,1.0023
